   5.7617187500000000e-02   2.0308751360680112e-06   1.0862786580255274e-06   7.5469420105734602e-07   6.2680857845985934e-07
   5.8593750000000000e-02   2.0956114763103495e-06   1.1235813975719580e-06   7.8059616627223856e-07   6.4656959874978671e-07
   5.9570312500000000e-02   2.1625678312060981e-06   1.1620617837437434e-06   8.0731698691434526e-07   6.6700908657806426e-07
   6.0546875000000000e-02   2.2318143802839674e-06   1.2017601933061524e-06   8.3488482703892493e-07   6.8814842076023760e-07
   6.1523437500000000e-02   2.3034237060121783e-06   1.2427182769213692e-06   8.6332876563529240e-07   7.1000970624262691e-07
   6.2500000000000000e-02   2.3774708696963087e-06   1.2849790022371949e-06   8.9267876836287400e-07   7.3261579692467252e-07
   6.3476562500000000e-02   2.4540334899486387e-06   1.3285866985356078e-06   9.2296578357533820e-07   7.5599031916479892e-07
   6.4453125000000000e-02   2.5331918238098031e-06   1.3735871026683292e-06   9.5422176517046133e-07   7.8015769613242643e-07
   6.5429687500000000e-02   2.6150288506062522e-06   1.4200274065092350e-06   9.8647964909234944e-07   8.0514317288485513e-07
   6.6406250000000000e-02   2.6996303586297171e-06   1.4679563058126938e-06   1.0197733873752374e-06   8.3097284235677676e-07
   6.7382812500000000e-02   2.7870850347278623e-06   1.5174240507365712e-06   1.0541381258356021e-06   8.5767367219745826e-07
   6.8359375000000000e-02   2.8774845568982796e-06   1.5684824978564501e-06   1.0896100246326375e-06   8.8527353245256710e-07
   6.9335937500000000e-02   2.9709236899809053e-06   1.6211851639056014e-06   1.1262265602540939e-06   9.1380122419127596e-07
   7.0312500000000000e-02   3.0675003845470897e-06   1.6755872811613611e-06   1.1640261925050073e-06   9.4328650908566723e-07
   7.1289062500000000e-02   3.1673158790869156e-06   1.7317458546584415e-06   1.2030488035336480e-06   9.7376013991619767e-07
   7.2265625000000000e-02   3.2704748055995137e-06   1.7897197211161865e-06   1.2433354929489683e-06   1.0052538921027565e-06
   7.3242187500000000e-02   3.3770852986946590e-06   1.8495696098991537e-06   1.2849287213748388e-06   1.0378005963376312e-06
   7.4218750000000000e-02   3.4872591083175852e-06   1.9113582057320092e-06   1.3278722479040309e-06   1.0714341721248013e-06
   7.5195312500000000e-02   3.6011117162123362e-06   1.9751502135831634e-06   1.3722113754277877e-06   1.1061896625945956e-06
   7.6171875000000000e-02   3.7187624562430409e-06   2.0410124255150842e-06   1.4179926822612344e-06   1.1421032703298836e-06
   7.7148437500000000e-02   3.8403346386962035e-06   2.1090137896983088e-06   1.4652644946263151e-06   1.1792123943693753e-06
   7.8125000000000000e-02   3.9659556786910740e-06   2.1792254816476598e-06   1.5140765027104465e-06   1.2175556684967616e-06
   7.9101562500000000e-02   4.0957572288295062e-06   2.2517209776912273e-06   1.5644801189562774e-06   1.2571730006813108e-06
   8.0078125000000000e-02   4.2298753162207518e-06   2.3265761308581743e-06   1.6165283823645269e-06   1.2981056138411853e-06
   8.1054687500000000e-02   4.3684504840211404e-06   2.4038692491261602e-06   1.6702760993232910e-06   1.3403960878761402e-06
   8.2031250000000000e-02   4.5116279376330158e-06   2.4836811761838620e-06   1.7257798262268489e-06   1.3840884031541951e-06
   8.3007812500000000e-02   4.6595576957121419e-06   2.5660953748254677e-06   1.7830979613564235e-06   1.4292279852851782e-06
   8.3984375000000000e-02   4.8123947461374210e-06   2.6511980129788898e-06   1.8422908167669289e-06   1.4758617514359013e-06
   8.4960937500000000e-02   4.9702992071018369e-06   2.7390780524876557e-06   1.9034206842815338e-06   1.5240381580393700e-06
   8.5937500000000000e-02   5.1334364934885703e-06   2.8298273407018744e-06   1.9665518391182698e-06   1.5738072501993703e-06
   8.6914062500000000e-02   5.3019774887017336e-06   2.9235407051201692e-06   2.0317507124626813e-06   1.6252207124535682e-06
   8.7890625000000000e-02   5.4760987221261903e-06   3.0203160509179348e-06   2.0990858549713474e-06   1.6783319213235045e-06
   8.8867187500000000e-02   5.6559825523967858e-06   3.1202544617084392e-06   2.1686281103011638e-06   1.7331959995151639e-06
   8.9843750000000000e-02   5.8418173566631772e-06   3.2234603034418567e-06   2.2404505241087240e-06   1.7898698718677608e-06
   9.0820312500000000e-02   6.0337977260422434e-06   3.3300413317477306e-06   2.3146287246811181e-06   1.8484123230182899e-06
   9.1796875000000000e-02   6.2321246674561669e-06   3.4401088025550504e-06   2.3912405463415749e-06   1.9088840570240368e-06
   9.2773437500000000e-02   6.4370058120608668e-06   3.5537775864651655e-06   2.4703666785959899e-06   1.9713477588059966e-06
   9.3750000000000000e-02   6.6486556304757290e-06   3.6711662865393673e-06   2.5520901476794471e-06   2.0358681575609610e-06
   9.4726562500000000e-02   6.8672956550323926e-06   3.7923973600759518e-06   2.6364969316955776e-06   2.1025120922245146e-06
   9.5703125000000000e-02   7.0931547092673507e-06   3.9175972441643720e-06   2.7236756323878670e-06   2.1713485789808774e-06
   9.6679687500000000e-02   7.3264691448901333e-06   4.0468964853153699e-06   2.8137179226752117e-06   2.2424488809384932e-06
   9.7656250000000000e-02   7.5674830864663753e-06   4.1804298731324184e-06   2.9067183122844286e-06   2.3158865800746094e-06
   9.8632812500000000e-02   7.8164486840626544e-06   4.3183365784792649e-06   3.0027745614265800e-06   2.3917376512779909e-06
   9.9609375000000000e-02   8.0736263741074693e-06   4.4607602957645220e-06   3.1019875143840536e-06   2.4700805388953602e-06
   1.0058593750000000e-01   8.3392851487311223e-06   4.6078493900897457e-06   3.2044613693591008e-06   2.5509962356975001e-06
   1.0156250000000000e-01   8.6137028338556598e-06   4.7597570488107484e-06   3.3103036745900490e-06   2.6345683643552178e-06
   1.0253906250000000e-01   8.8971663763145128e-06   4.9166414381586224e-06   3.4196256368855286e-06   2.7208832613458027e-06
   1.0351562500000000e-01   9.1899721402900845e-06   5.0786658647673661e-06   3.5325419243002627e-06   2.8100300636622795e-06
   1.0449218750000000e-01   9.4924262133668966e-06   5.2459989423586177e-06   3.6491711699667776e-06   2.9021007981901507e-06
   1.0546875000000000e-01   9.8048447225071914e-06   5.4188147637454694e-06   3.7696355728200822e-06   2.9971904739143326e-06
   1.0644531250000000e-01   1.0127554160265642e-05   5.5972930783919698e-06   3.8940617221812705e-06   3.0953971770378999e-06
   1.0742187500000000e-01   1.0460891721569626e-05   5.7816194755021070e-06   4.0225800735789278e-06   3.1968221690493031e-06
   1.0839843750000000e-01   1.0805205651401933e-05   5.9719855730896887e-06   4.1553254732520806e-06   3.3015699879542245e-06
   1.0937500000000000e-01   1.1160855603733357e-05   6.1685892129495840e-06   4.2924371139516432e-06   3.4097485525569840e-06
   1.1035156250000000e-01   1.1528213012063314e-05   6.3716346619248587e-06   4.4340588499499023e-06   3.5214692701144678e-06
   1.1132812500000000e-01   1.1907661471938052e-05   6.5813328195236838e-06   4.5803391244371334e-06   3.6368471473162470e-06
   1.1230468750000000e-01   1.2299597135827518e-05   6.7979014321695919e-06   4.7314313428460010e-06   3.7560009047471932e-06
   1.1328125000000000e-01   1.2704429120753921e-05   7.0215653142342664e-06   4.8874938972499709e-06   3.8790530949202362e-06
   1.1425781250000000e-01   1.3122579929077226e-05   7.2525565761607540e-06   5.0486903219334493e-06   4.0061302240343065e-06
   1.1523437500000000e-01   1.3554485882855603e-05   7.4911148597104590e-06   5.2151896039465925e-06   4.1373628774112128e-06
   1.1621093750000000e-01   1.4000597572211579e-05   7.7374875808109844e-06   5.3871661500696643e-06   4.2728858489587470e-06
   1.1718750000000000e-01   1.4461380318148413e-05   7.9919301799955898e-06   5.5648001781120414e-06   4.4128382746779940e-06
   1.1816406250000000e-01   1.4937314650274975e-05   8.2547063808773963e-06   5.7482777070177566e-06   4.5573637701602064e-06
   1.1914062500000000e-01   1.5428896799911322e-05   8.5260884567307938e-06   5.9377909207163216e-06   4.7066105724693763e-06
   1.2011718750000000e-01   1.5936639209062130e-05   8.8063575055415518e-06   6.1335383826240493e-06   4.8607316864315962e-06
   1.2109375000000000e-01   1.6461071055760207e-05   9.0958037337718724e-06   6.3357248759790920e-06   5.0198850353652669e-06
   1.2207031250000000e-01   1.7002738796297635e-05   9.3947267490949723e-06   6.5445621210906132e-06   5.1842336165075077e-06
   1.2304687500000000e-01   1.7562206724878236e-05   9.7034358623378552e-06   6.7602687612426986e-06   5.3539456613229119e-06
   1.2402343750000000e-01   1.8140057551241756e-05   1.0022250399039294e-05   6.9830704581266097e-06   5.5291948007439754e-06
   1.2500000000000000e-01   1.8736892996827022e-05   1.0351500020696209e-05   7.2132003809598229e-06   5.7101602352973067e-06
   1.2597656250000000e-01   1.9353334410058377e-05   1.0691525056362297e-05   7.4508992334463976e-06   5.8970269107141682e-06
   1.2695312500000000e-01   1.9990023401358173e-05   1.1042676844399164e-05   7.6964156888562350e-06   6.0899856987448983e-06
   1.2792968750000000e-01   2.0647622498506302e-05   1.1405318085260834e-05   7.9500065277871390e-06   6.2892335836949798e-06
   1.2890625000000000e-01   2.1326815822987076e-05   1.1779823205167848e-05   8.2119367995979166e-06   6.4949738545404840e-06
   1.2988281250000000e-01   2.2028309787983206e-05   1.2166578731370288e-05   8.4824804312900804e-06   6.7074163028927748e-06
   1.3085937500000000e-01   2.2752833818696517e-05   1.2565983679045934e-05   8.7619201740429815e-06   6.9267774271471481e-06
   1.3183593750000000e-01   2.3501141095696390e-05   1.2978449950447701e-05   9.0505480186051977e-06   7.1532806428106762e-06
   1.3281250000000000e-01   2.4274009322018020e-05   1.3404402746483552e-05   9.3486654951235599e-06   7.3871564991835775e-06
   1.3378906250000000e-01   2.5072241514754494e-05   1.3844280991251824e-05   9.6565841074623191e-06   7.6286429026405434e-06
   1.3476562500000000e-01   2.5896666821909370e-05   1.4298537769827710e-05   9.9746254376521044e-06   7.8779853467887704e-06
   1.3574218750000000e-01   2.6748141365299849e-05   1.4767640779738814e-05   1.0303121544331509e-05   8.1354371494015902e-06
   1.3671875000000000e-01   2.7627549110324246e-05   1.5252072796463818e-05   1.0642415383538468e-05   8.4012596966995898e-06
   1.3769531250000000e-01   2.8535802763432314e-05   1.5752332153665186e-05   1.0992861156188042e-05   8.6757226949177892e-06
   1.3867187500000000e-01   2.9473844698162305e-05   1.6268933238090702e-05   1.1354824477067984e-05   8.9591044295759250e-06
   1.3964843750000000e-01   3.0442647910634806e-05   1.6802407000187126e-05   1.1728683063084617e-05   9.2516920323361058e-06
   1.4062500000000000e-01   3.1443217005419809e-05   1.7353301480307781e-05   1.2114826900247344e-05   9.5537817561667065e-06
   1.4160156250000000e-01   3.2476589212721567e-05   1.7922182351593334e-05   1.2513658682361943e-05   9.8656792585080370e-06
   1.4257812500000000e-01   3.3543835437853575e-05   1.8509633479321213e-05   1.2925594201400570e-05   1.0187699892996759e-05
   1.4355468750000000e-01   3.4646061344005369e-05   1.9116257498014130e-05   1.3351062974414188e-05   1.0520169010034496e-05
   1.4453125000000000e-01   3.5784408469333005e-05   1.9742676405996828e-05   1.3790508352085722e-05   1.0863422266194400e-05
   1.4550781250000000e-01   3.6960055379435628e-05   2.0389532178737788e-05   1.4244388149193486e-05   1.1217805942878127e-05
   1.4648437500000000e-01   3.8174218856312126e-05   2.1057487400830354e-05   1.4713175263009414e-05   1.1583677274347024e-05
   1.4746093750000000e-01   3.9428155124924349e-05   2.1747225917773923e-05   1.5197357873809299e-05   1.1961404785671292e-05
   1.4843750000000000e-01   4.0723161118527011e-05   2.2459453507432365e-05   1.5697440076717057e-05   1.2351368640541227e-05
   1.4941406250000000e-01   4.2060575783958659e-05   2.3194898572744301e-05   1.6213942418147649e-05   1.2753960999477925e-05
   1.5039062500000000e-01   4.3441781428123333e-05   2.3954312855133643e-05   1.6747402390625117e-05   1.3169586388251575e-05
   1.5136718750000000e-01   4.4868205106928266e-05   2.4738472170250414e-05   1.7298375077807771e-05   1.3598662077655235e-05
   1.5234375000000000e-01   4.6341320057981144e-05   2.5548177166099499e-05   1.7867433425270667e-05   1.4041618474052930e-05
   1.5332031250000000e-01   4.7862647178388195e-05   2.6384254104449176e-05   1.8455169226993149e-05   1.4498899521521304e-05
   1.5429687500000000e-01   4.9433756549033543e-05   2.7247555666041058e-05   1.9062193456451516e-05   1.4970963115577142e-05
   1.5527343750000000e-01   5.1056269006760559e-05   2.8138961780605269e-05   1.9689136965499513e-05   1.5458281529089849e-05
   1.5625000000000000e-01   5.2731857765917506e-05   2.9059380481941097e-05   2.0336651034165407e-05   1.5961341850607943e-05
   1.5722656250000000e-01   5.4462250090772372e-05   3.0009748789245395e-05   2.1005408359835082e-05   1.6480646435339182e-05
   1.5820312500000000e-01   5.6249229020345314e-05   3.0991033615149017e-05   2.1696103241624299e-05   1.7016713369036908e-05
   1.5917968750000000e-01   5.8094635147251542e-05   3.2004232701363970e-05   2.2409452736609807e-05   1.7570076945493135e-05
   1.6015625000000000e-01   6.0000368452193961e-05   3.3050375582629278e-05   2.3146197008048992e-05   1.8141288157629754e-05
   1.6113281250000000e-01   6.1968390195791815e-05   3.4130524580034976e-05   2.3907100416004511e-05   1.8730915202676365e-05
   1.6210937500000000e-01   6.4000724869479664e-05   3.5245775824078062e-05   2.4692952098833320e-05   1.9339544001821907e-05
   1.6308593750000000e-01   6.6099462207261131e-05   3.6397260308895801e-05   2.5504566829637215e-05   1.9967778734689868e-05
   1.6406250000000000e-01   6.8266759260152241e-05   3.7586144978063872e-05   2.6342785616987195e-05   2.0616242388984559e-05
   1.6503906250000000e-01   7.0504842535201682e-05   3.8813633843096684e-05   2.7208477165091444e-05   2.1285577325874211e-05
   1.6601562500000000e-01   7.2816010201029124e-05   4.0080969135650212e-05   2.8102537869013932e-05   2.1976445861018198e-05
   1.6699218750000000e-01   7.5202634361876589e-05   4.1389432494020272e-05   2.9025893538312474e-05   2.2689530862291421e-05
   1.6796875000000000e-01   7.7667163402224979e-05   4.2740346185406812e-05   2.9979499808031827e-05   2.3425536364151461e-05
   1.6894531250000000e-01   8.0212124404085256e-05   4.4135074364533137e-05   3.0964343427909561e-05   2.4185188199141658e-05
   1.6992187500000000e-01   8.2840125639132452e-05   4.5575024369743714e-05   3.1981442812331132e-05   2.4969234647152583e-05
   1.7089843750000000e-01   8.5553859137911718e-05   4.7061648057832721e-05   3.3031849698680892e-05   2.5778447102699376e-05
   1.7187500000000000e-01   8.8356103338407336e-05   4.8596443178367309e-05   3.4116649593300323e-05   2.6613620760492584e-05
   1.7285156250000000e-01   9.1249725816328745e-05   5.0180954788769054e-05   3.5236963229174305e-05   2.7475575320171352e-05
   1.7382812500000000e-01   9.4237686099532994e-05   5.1816776711295222e-05   3.6393947568446046e-05   2.8365155710250619e-05
   1.7480468750000000e-01   9.7323038569069464e-05   5.3505553032947891e-05   3.7588797002094150e-05   2.9283232832047117e-05
   1.7578125000000000e-01   1.0050893544940080e-04   5.5248979649670267e-05   3.8822744433174740e-05   3.0230704323648097e-05
   1.7675781250000000e-01   1.0379862989042325e-04   5.7048805855760140e-05   4.0097062652995760e-05   3.1208495344898166e-05
   1.7773437500000000e-01   1.0719547914398159e-04   5.8906835980049516e-05   4.1413065516710185e-05   3.2217559383412773e-05
   1.7871093750000000e-01   1.1070294783764589e-04   6.0824931069853072e-05   4.2772109292233856e-05   3.3258879082486816e-05
   1.7968750000000000e-01   1.1432461134859258e-04   6.2805010624083135e-05   4.4175594048410699e-05   3.4333467090936348e-05
   1.8066406250000000e-01   1.1806415928050819e-04   6.4849054376941415e-05   4.5624964930045367e-05   3.5442366935957236e-05
   1.8164062500000000e-01   1.2192539904651165e-04   6.6959104133150528e-05   4.7121713613719520e-05   3.6586653918742694e-05
   1.8261718750000000e-01   1.2591225956117133e-04   6.9137265656725837e-05   4.8667379966230544e-05   3.7767436034447562e-05
   1.8359375000000000e-01   1.3002879504477440e-04   7.1385710613992978e-05   5.0263553370453453e-05   3.8985854915813699e-05
   1.8457031250000000e-01   1.3427918894308875e-04   7.3706678572985226e-05   5.1911874473702948e-05   4.0243086801259486e-05
   1.8554687500000000e-01   1.3866775796594156e-04   7.6102479059883232e-05   5.3614036378327561e-05   4.1540343529000953e-05
   1.8652343750000000e-01   1.4319895624802730e-04   7.8575493674905628e-05   5.5371787142285606e-05   4.2878873556404999e-05
   1.8750000000000000e-01   1.4787737963544518e-04   8.1128178268276077e-05   5.7186930532895710e-05   4.4259963005640574e-05
   1.8847656250000000e-01   1.5270777010155571e-04   8.3763065178554330e-05   5.9061328566211791e-05   4.5684936735863280e-05
   1.8945312500000000e-01   1.5769502029583862e-04   8.6482765534435474e-05   6.0996902858370772e-05   4.7155159443476324e-05
   1.9042968750000000e-01   1.6284417822952843e-04   8.9289971621833410e-05   6.2995636882295616e-05   4.8672036789209832e-05
   1.9140625000000000e-01   1.6816045210189855e-04   9.2187459317854303e-05   6.5059577549360958e-05   5.0237016554518438e-05
   1.9238281250000000e-01   1.7364921527116326e-04   9.5178090593488781e-05   6.7190837594783312e-05   5.1851589826091094e-05
   1.9335937500000000e-01   1.7931601137406521e-04   9.8264816086310650e-05   6.9391597109260176e-05   5.3517292210560771e-05
   1.9433593750000000e-01   1.8516655959831802e-04   1.0145067774543643e-04   7.1664106484012455e-05   5.5235705078024275e-05
   1.9531250000000000e-01   1.9120676011217456e-04   1.0473881155015545e-04   7.4010687598189735e-05   5.7008456837258608e-05
   1.9628906250000000e-01   1.9744269965549818e-04   1.0813245030427164e-04   7.6433737078296691e-05   5.8837224240983230e-05
   1.9726562500000000e-01   2.0388065729681906e-04   1.1163492650763844e-04   7.8935727783387228e-05   6.0723733723228728e-05
   1.9824218750000000e-01   2.1052711036096661e-04   1.1524967530727322e-04   8.1519211775670314e-05   6.2669762768236396e-05
   1.9921875000000000e-01   2.1738874053197848e-04   1.1898023752938137e-04   8.4186822605666212e-05   6.4677141312271364e-05
   2.0019531250000000e-01   2.2447244013609830e-04   1.2283026279458992e-04   8.6941277803234538e-05   6.6747753177875580e-05
   2.0117187500000000e-01   2.3178531860978729e-04   1.2680351271826090e-04   8.9785381512922865e-05   6.8883537542174412e-05
   2.0214843750000000e-01   2.3933470915779025e-04   1.3090386419770215e-04   9.2722027287780594e-05   7.1086490438805849e-05
   2.0312500000000000e-01   2.4712817560641282e-04   1.3513531278842752e-04   9.5754200711694422e-05   7.3358666294290274e-05
   2.0410156250000000e-01   2.5517351945728478e-04   1.3950197617159860e-04   9.8884982642311715e-05   7.5702179499461303e-05
   2.0507812500000000e-01   2.6347878714700436e-04   1.4400809771424576e-04   1.0211755153553310e-04   7.8119206015678369e-05
   2.0605468750000000e-01   2.7205227751817863e-04   1.4865805012505563e-04   1.0545518717871538e-04   8.0611985017185105e-05
   2.0703125000000000e-01   2.8090254950749840e-04   1.5345633920712414e-04   1.0890127334206774e-04   8.3182820569789476e-05
   2.0800781250000000e-01   2.9003843005661061e-04   1.5840760771027571e-04   1.1245930116156344e-04   8.5834083344902545e-05
   2.0898437500000000e-01   2.9946902225167453e-04   1.6351663928493887e-04   1.1613287247838678e-04   8.8568212372307236e-05
   2.0996093750000000e-01   3.0920371369761725e-04   1.6878836253964312e-04   1.1992570331632461e-04   9.1387716827796514e-05
   2.1093750000000000e-01   3.1925218513322793e-04   1.7422785520450628e-04   1.2384162724381653e-04   9.4295177860297417e-05
   2.1191406250000000e-01   3.2962441929336239e-04   1.7984034840293821e-04   1.2788459908178511e-04   9.7293250455697636e-05
   2.1289062500000000e-01   3.4033071002465801e-04   1.8563123103328361e-04   1.3205869874385927e-04   1.0038466533818475e-04
   2.1386718750000000e-01   3.5138167166128632e-04   1.9160605426357747e-04   1.3636813483886785e-04   1.0357223091109120e-04
   2.1484375000000000e-01   3.6278824866740672e-04   1.9777053614063102e-04   1.4081724879986505e-04   1.0685883523506843e-04
   2.1582031250000000e-01   3.7456172555311307e-04   2.0413056631644538e-04   1.4541051917484578e-04   1.1024744804561117e-04
   2.1679687500000000e-01   3.8671373707079904e-04   2.1069221089385588e-04   1.5015256491028882e-04   1.1374112280776424e-04
   2.1777343750000000e-01   3.9925627869899798e-04   2.1746171739372083e-04   1.5504815099595459e-04   1.1734299881076880e-04
   2.1875000000000000e-01   4.1220171742088741e-04   2.2444551984597455e-04   1.6010219183463628e-04   1.2105630330145622e-04
   2.1972656250000000e-01   4.2556280280478244e-04   2.3165024400686497e-04   1.6531975626231377e-04   1.2488435365432755e-04
   2.2070312500000000e-01   4.3935267839407031e-04   2.3908271270435877e-04   1.7070607208394942e-04   1.2883055958277251e-04
   2.2167968750000000e-01   4.5358489341417455e-04   2.4674995131433172e-04   1.7626653097471912e-04   1.3289842538545448e-04
   2.2265625000000000e-01   4.6827341480426408e-04   2.5465919336944423e-04   1.8200669356073301e-04   1.3709155223297874e-04
